id,title,original_title,language,overview,genres,keywords,cast,director,release_date,runtime,popularity,vote_average,vote_count,budget,revenue,production_companies,production_countries,spoken_languages,poster_path,tagline,adult
1006455,Ini Utharam,ഇനി ഉത്തരം,ml,"A woman goes to a police station claiming she had murdered one person. Though the police suspect foul play, the investigation starts.","['Thriller', 'Crime']",[],"['Aparna Balamurali', 'Kalabhavan Shajon', 'Harish Uthaman', 'Chandhunadh', 'Siddique', 'Jaffer Idukki', 'Shaju Sreedhar', 'Maala Parvathi', 'Rani Sarran', 'Jayan Cherthala']",Sudheesh Ramachandran,2022-10-07,119,0.347,5.333,6,0,0,['A & V Entertainments (IN)'],['India'],['Malayalam'],/82X4cXmEYncGDDv7cvogdoYsAo4.jpg,Every answer has a question,False
836070,Varayan,വരയൻ,ml,The main plot revolves around a priest who beats poor villagers into a bloody pulp.,"['Drama', 'Action']",[],"['Siju Wilson', 'Leona Lishoy', 'Maniyanpilla Raju', 'Vijayaraghavan', 'Bindu Panicker', 'Jayasankar', 'Joy Mathew', 'Jude Anthany Joseph', 'Davinji', 'Baiju Johnson']",Jijo Joseph,2022-05-20,153,0.2609,4.5,4,0,0,[],['India'],['Malayalam'],/mmQrKxfQaWBAlxqapOasLHuy4oE.jpg,Terror behind the smile,False
652900,Santacruz,Santacruz,ml,"Santacruz is an upcoming Malayalam movie written and directed by Johnson John Fernandez. As per reports, actress Noorin Shereef has been signed as the female lead but the male lead is still undisclosed.","['Romance', 'Music', 'Thriller']",[],"['Noorin Shereef', 'Aniish RRehhman', 'Aju Varghese', 'Rahul Madhav', 'Major Ravi', 'Sohan Seenulal', 'Indrans']",Johnson John Fernandez,2022-07-01,0,0.2129,0.0,0,0,0,[],['India'],['Malayalam'],/792wCwcEZRvfGwi3z5OoxLVx1p1.jpg,In the rhythm of Fort Kochi,False
860751,Roy,റോയ്,ml,"Unable to distinguish between his dreams and reality, Roy finds it difficult to maintain any sort of relationship with anyone except his wife Teena, who accepts and loves him wholeheartedly. When Teena, following clues from her husband's dreams, goes missing while searching for a veteran writer, it is up to Roy to find his wife and get her to safety.","['Drama', 'Thriller']",[],"['Suraj Venjaramoodu', 'Sija Rose', 'Jins Baskar', 'Shine Tom Chacko', 'Rony David Raj', 'V K Sreeraman', 'Vijeesh Vijayan', 'Riya Saira', 'Anju Joseph', 'Boban Samuel']",Sunil Ibrahim,2022-12-09,126,0.3315,2.0,3,0,0,[],['India'],['Malayalam'],/fCQvfsnRAQsqMk9hDPPdhLuKEGI.jpg,Realities Of Yesterday,False
963353,Naalam Mura,നാലാം മുറ,ml,"Jayesh, an expatriate, is picked up by a bunch of crime-branch officers as soon as he lands at the airport. They take him to an isolated facility to interrogate him for a murder case that has not been solved for years now. Is Jayesh the culprit or are the cops trying to pin the murder on him?","['Drama', 'Thriller']",[],"['Biju Menon', 'Guru Somasundaram', 'Divya Pillai', 'Shanthi Krishna', 'Alencier Ley Lopez', 'Sheelu Abraham', 'Dilina Ramakrishnan', 'Santhi Mayadevi', 'Prasanth Alexander']",Deepu Anthikkad,2022-12-23,108,0.2126,4.5,4,0,0,[],['India'],['Malayalam'],/p6vcJLB9GmSEzPeHpND79hrRwlu.jpg,The Mind Game,False
1077794,Perfume,പെർഫ്യൂം,ml,"Abhirami-Leo couple leading a very happy family life, until Madhava Das, a multi-millionaire business man unexpectedly comes in between them and exploits Abhirami's adoration with his money and fame.","['Drama', 'Romance']",[],"['Kaniha', 'Prathap Pothan', 'Tini Tom', 'Praveena', 'Devi Ajith', 'Shamma Arshad', 'Al Ameen', 'Vinod Kozhikode', 'Sarath Balan', 'Chinchu Mohan']",Haridas,2022-11-18,123,0.2051,6.0,2,0,0,['Nandana Mudra Films'],['India'],['Malayalam'],/bqRk4QEIcEOXiyHI9TFDGFXxjvG.jpg,Her Fragrance,False
1008019,Two Men,ടു മെൻ,ml,"This is the story of two men from opposite ends of the spectrum of life, who somehow get inexplicably intertwined. The story happens over 24 hours, from the dawn of the eve of Bakrid to the dawn of Bakrid",['Thriller'],[],"['Irshad', 'Nishad M A', 'Renji Panicker', 'Lenaa', 'Anumol', 'Sudheer Karamana', 'Sohan Seenulal', 'Kailash', 'Binu Pappu', 'Haider Ali']",K Satheesh,2022-08-05,110,0.3505,5.0,1,0,0,[],['India'],"['Arabic', 'Hindi', 'Malayalam']",/jsz4cB1jXuhH3bxYUDPq18hJLV7.jpg,A journey not by choice,False
1002079,Vivaha Avahanam,വിവാഹ ആവാഹനം,ml,"Young lovers commit suicide when their parents don’t agree to their marriage. But when the families face big troubles since the tragedy, to change their circumstances, Based on an astrologer's advice, they resort to desperate measure of  marrying souls unhappy souls of both children, which takes more funny and serious turns.","['Comedy', 'Drama', 'Romance']",[],"['Niranjan', 'Aju Varghese', 'Sudhi Koppa', 'Santhosh Keezhattoor', 'Sabumon Abdusamad', 'Rajeev Pillai', 'Nitaarah Nadhine', 'Balaji Sarma', 'Prasanth Alexander', 'Zhinz Shan']",Sajan Alummoottil,2022-11-18,128,0.2629,2.0,1,0,0,[],['India'],['Malayalam'],/t6Gqzgwui7aM8bDs2hiVhbl3Z8L.jpg,An Extraordinary Wedding,False
927213,Sathyam Mathrame Bodhippikku,സത്യം മാത്രമേ ബോധിപ്പിക്കൂ,ml,An IPS officer investigates the murder of a leading criminal lawyer in the city. Things become further suspicious when a middle-aged person named Mathews becomes the witness.,"['Thriller', 'Crime']",[],"['Dhyan Sreenivasan', 'Johny Antony', 'Sudheesh', 'Rony David Raj', 'Ambika', 'Sreejith Ravi', 'Indrans', 'Sreevidya Nair']",Sagar Hari,2022-01-14,126,0.2116,5.0,4,0,0,['Smruthi Cinemass'],['India'],['Malayalam'],/y67EEmSwHycEDgOnM2HXAUDxifm.jpg,Calendar call begins,False
1312088,Drop,Drop,ml,A survival story of a man who goes through a dream filled with thirst and unresolved issues from his past.,"['Drama', 'Mystery']","['dreams', 'subconsciousness', 'struggle for survival']","['Adolf Antony', 'Adolf Antony', 'Gokul Kashinath', 'MKS']",JANASREE KS,2022-10-14,2,0.2721,10.0,1,0,0,['SCHOOLKAMPANY'],['India'],['Malayalam'],/eQIbHZYtK24XFEoq4J9gh4UmO7X.jpg,LIFE,False
585246,Vazhiye,വഴിയെ,ml,"When two Youtube bloggers decide to make a documentary film about a mystery land, they are confronted with havoc and hell they could never expect.","['Horror', 'Thriller', 'Mystery']","['island', 'mockumentary', 'fake documentary', 'found footage', 'vlogger', 'malayalam']","['Jeffin Joseph', 'Aswathi Anil Kumar', 'Aswin Sreenivasan', 'Shyam Salash', 'Varun Ravindran', 'Joji Tomy']",Nirmal Baby Varghese,2022-06-11,0,0.1499,0.0,0,0,0,"['Casablanca Film Factory', 'Vivid Frames']",['India'],"['English', 'Malayalam']",/ckxVDym0jbRAWx7Mt6sw0laxk5C.jpg,A New Taste Of Fear,False
922598,Aavasavyuham: The Arbit Documentation of an Amphibian Hunt,ആവാസ വ്യൂഹം,ml,"The fragile ecosystem of ‘Puthuyvype’ a small island in Kochi, the exotic migration of birds to the mangroves, the fisherman and the impending danger from a petroleum company has contributed to Joy’s metamorphosis. Locals recall in a tale mixed with myth, divinity and disturbing ecological disruptions 'Joy' may not be just an ordinary man","['Science Fiction', 'Thriller']","['aavasavyuham', 'avasavyuham']","['Rahul Rajagopal', 'Zhinz Shan', 'Geethi Sangeetha', 'Nileen Sandra', 'Sreenath Babu', 'Kalesh Kannattu']",Krishand,2022-03-19,114,0.1823,8.6,7,0,0,['Krishand Films'],['India'],['Malayalam'],/j8K518nNnuBrnBVtKScVxyVSvjM.jpg,The Arbit Documentation of an Amphibian Hunt,False
1023224,Vamanan,വാമനൻ,ml,"Vamanan buys an old property at a cheap rate near his workplace and moves in with his family. All is well, until they start experiencing paranormal activities in a house nearby. Will Vamanan be able to get to the root of the problem?","['Horror', 'Thriller']",[],"['Indrans', 'Baiju Santhosh', 'Hareesh Perumanna', 'Seema G Nair', 'Dilshana Dilshad', 'Nirmal Palazhi']",A B Binil,2022-12-16,98,0.1501,1.0,1,0,0,['Movie Gaang Pvt.Ltd'],['India'],['Malayalam'],/3Ke8HWbc9XyTuDAdzmTAhqNi261.jpg,The Man in the Shadow,False
924121,Prappeda,പ്രാപ്പെട,ml,"A plane drops an atomic bomb, after which the pilot is ordered into hiding by the command centre. They have even rented a piece of jungle for him, where he starts a micro-community. However, a power struggle ensues between his half-blind granddaughter Ruby, the insomniac bodyguard, the priest appointed as her guardian by the pilot, and a policeman who says he is family. Things explode when Ruby befriends a mysterious stranger.","['Science Fiction', 'War', 'Drama']","['anti war', 'prappeda', ""hawk's muffin""]","['Ketaki Narayan Kulkarni', 'Nithin George', 'Rajesh Madhavan', 'Mano Jose', 'Neena Kurup', 'RJ Murugan']",Krishnendu Kalesh,2022-01-26,116,0.1788,6.0,2,0,0,['Hybrid Tellers'],['India'],['Malayalam'],/n99TO3VrgqV5LoIGnCQaIftgsdz.jpg,Final week of a dystopian hoax tale,False
988535,Nalla Samayam,നല്ല സമയം,ml,2 perverts fights for justice against 4 drug addicts.,['Comedy'],[],"['Irshad', 'Neena Madhu', 'Norah John', 'Gayathri Shanker', 'Nandana Mahadevan', 'Pala Saji', 'Shanmughadas', 'Shivaji Guruvayoor', 'Vijeesh Vijayan', 'Shakeela']",Omar Lulu,2022-12-30,100,0.1335,1.2,2,0,0,['Kalandoor Entertainments'],['India'],['Malayalam'],/u2WUImijSeeOQ1WajbsezXNRVcP.jpg,Narcotics is a healthy business.,False
1021324,Hey RUH,Hey RUH,ml,Some Love Double Speaks.  This film is an Exposition of a Man who has long since grown tired of his wife,['Drama'],[],['Vishnu Mukundan'],Hafis AK,2022-02-11,13,0.0817,0.0,0,250,0,['THOUGHTS LIVE FILMS'],[],['Malayalam'],/cTDmZIPdfUYLtJJgTJ4SIBEykX3.jpg,Some Love Double Speaks,False
917225,Utopia,യുട്ടോപ്പിയ,ml,"In Thomas Moore's 'Utopia', people do not have a permanent place of residence. Every 12 years, everyone exchanges their home with each other. Homes do not even have doors or windows at all. This short cinema is inspired from this concept.","['Fantasy', 'Drama']","['utopia', 'vagabonds parallel culture']",['Akhil Bhadran'],Sruthil Mathew,2022-02-05,17,0.1498,0.0,0,0,0,"['Vagabonds Parallel Culture', 'Showbridge Studios']",['India'],['Malayalam'],/90eyhTCi78AhjpBIWPeGiL23Bf6.jpg,"""Our life dreams the Utopia. Our death achieves the Ideal."" -Victor Hugo",False
1222392,Rear View,Rear View,ml,Story of a person’s fear  who is associated with a financial crisis and undergoes legal issues,['Drama'],[],"['Alan Inchodikkaran', 'Abhijith Nambyankav', 'Prince Wincen', 'Athul Jophy', 'Bharath Edat']",Badusha Mohammed Buhari,2022-09-04,6,0.0379,8.5,2,42,32,"['SD Pictures', 'RGK Pictures']",['India'],[],/lKwzsAKGwPHSuzz3XBWjaUAiyjh.jpg,Movie with emotional family drama,False
1569609,Madappally United,മടപ്പള്ളി യുണൈറ്റഡ്,ml,"Eleven young cricket enthusiasts in a Kerala village set off to play with their newly acquired kit. Simultaneously, the kit's donor, a lawyer, finds himself at the centre of a fraught land dispute.",['Drama'],[],"['Hareesh Peradi', 'Srikant Murali', 'V. T. Vijilesh', 'Sibi Thomas', 'Renji Kankol', 'Savithri Sreedharan', 'Jayaprakash Kuloor']",Ajay Govind,2022-07-08,87,0.0733,0.0,0,0,0,"['Ashwath Talkies', 'Caroline Pictures']",['India'],[],/2oYnwNrX3BOcPUHKAVWle3gQDWF.jpg,The journey itself is the story,False
1435187,Escape,Escape,ml,"The protagonist arrives at a relative's house with a pregnant friend due to some problems, and stays there without going back, suspecting some of the activities of the family members there. The subsequent events happening that night forms the crux of the story.",['Thriller'],[],"['Gayathri Suresh', 'Sreevidya Mullachery', 'Santhosh Keezhattoor']",Sarshick Roshan,2022-03-25,107,0.0071,4.0,1,0,0,[],[],[],/xlycUmmClFECdxjFWdjwJMGICuF.jpg,The Dark Hunt,False
617405,Marakkar: Lion of the Arabian Sea,മരക്കാർ - അറബിക്കടലിൻ്റെ സിംഹം,ml,"‘Marakkar Lion of the Arabian Sea’ portrays the courageous life-events of a rebellious naval chief, Kunjali Marakkar the fourth, who fought against the Portuguese in the ancient times. He was the fourth naval chief of the Calicut Zamorin. The film revolves around him who was also the first Indian Naval Commander and Indian freedom fighter for the war against the Portuguese. He is said to have won 16 such battles with his impeccable strategies and fighting skills.","['History', 'War', 'Action']",['malayalam'],"['Mohanlal', 'Arjun Sarja', 'Suniel Shetty', 'Prabhu', 'Nedumudi Venu', 'Manju Warrier', 'Keerthy Suresh', 'Siddique', 'Mukesh', 'Ashok Selvan']",Priyadarshan,2021-12-01,182,1.1215,5.6,26,14000000,0,"['Aashirvad Cinemas', 'Moonshot Entertainments', 'Confident Group']",['India'],['Malayalam'],/dKylmkXLLgPYER5wq9ChsFFCSbG.jpg,Lion of the Arabian Sea,False
706872,Drishyam 2,ദൃശ്യം 2,ml,"7 years after the events of Drishyam, the family lives with the trauma from that fateful night. A gripping tale of an investigation and a family threatened by it. Will Georgekutty be able to protect his family this time?","['Thriller', 'Crime', 'Drama']","['perfect crime', 'investigation', 'sequel']","['Mohanlal', 'Meena', 'Murali Gopy', 'Asha Sarath', 'Siddique', 'Anjali Aneesh Upasana', 'Esther Anil', 'Ansiba Hassan', 'Saikumar', 'K. B. Ganesh Kumar']",Jeethu Joseph,2021-02-19,153,0.9778,7.567,134,0,0,['Aashirvad Cinemas'],['India'],['Malayalam'],/8RJBCUGE27LX06tAES4jTELN0KA.jpg,The Resumption,False
854587,Thinkalazhcha Nishchayam,തിങ്കളാഴ്ച നിശ്ചയം,ml,"Set in Kanhangad, a modest town in North Kerala, arrangements are underway for Vijayan's second daughter, Suja's engagement. On what should be a perfect ceremony, the bride is having second thoughts, her father is in a financial mess, and as members of their family arrive one by one, family secrets start to surface. Set within the two days preceding the ceremony, the entire film happens in and around Vijayan's house.","['Romance', 'Comedy', 'Drama']",[],"['Anagha Narayanan', 'Aishwarya Suresh', 'Ajisha Prabhakaran', 'Anuroop P', 'Arpith PR', 'Manoj K U', 'Sajin Cherukayil', 'Sunil Surya', 'Unnimaya Nalappadam', 'Arjun Ashokan']",Senna Hegde,2021-10-29,107,0.2436,7.0,14,0,0,['Pushkar Films'],['India'],['Malayalam'],/75Zy1UjitISQGF5x1ue3MYGthOs.jpg,Made in Kanhangad,False
832977,The Last Two Days,ദി ലിസ്റ് ടു ഡെയ്‌സ്,ml,Two months have passed since the three youngsters have gone missing. One of whom is a designated candidate in the upcoming election. Circle Inspector Srikanth Sharma aided by constable Aby Mathew is in a last-ditch effort to solve the mystery.,['Thriller'],[],"['Deepak Parambol', 'Major Ravi', 'Nandan Unni', 'Dharmajan Bolgatty', 'Harikrishnan', 'Aditi Ravi', 'Vineeth Mohan', 'Brolin Vincent', 'Siva hari', 'Surjith']",Santhosh Lakshman,2021-05-27,74,0.2402,5.5,5,0,0,[],['India'],['Malayalam'],/flTLLmPofc8p5XzI8rI2UwoyY6T.jpg,Something Unofficial,False
896053,Mission-C,മിഷൻ-സി,ml,A group of college students finds their vacation plans go horribly wrong when their tour bus is hijacked by bank-robbing criminals trying to escape the police.,"['Action', 'Thriller']",[],"['Sarath Kumar', 'Meenakshi Dinesh', 'Major Ravi', 'Kailash', 'Jayakrishnan', 'Guinnes Vinod', 'Aryan Shaji', 'Balaji Sarma', 'Thomman Mankuva', 'Salam Bappu']",Vinod Guruvayoor,2021-11-05,86,0.2313,4.5,2,0,0,[],['India'],['Malayalam'],/nk77Az4e2xraUcbo8e8y2XIvatk.jpg,Chasing Beyond Limits,False
805987,Backpackers,Backpackers,ml,"Based on a true story, Backpackers follows the lives of a couple with terminal cancer as they spend the last few months of their lives fulfilling their adventurous dreams.","['Drama', 'Romance']",[],"['Kalidas Jayaram', 'Karthika Nair', 'Renji Panicker']",Jayaraj,2021-03-14,96,0.234,5.0,2,0,0,[],['India'],['Malayalam'],/8OathnQbbbM7ZNfi0Yh9vvdhPrv.jpg,Love Is Cure,False
793799,Vaanku,വാങ്ക്‌,ml,"An interesting thought instilled in the minds of Raziya and her classmates by a teacher urges Raziya to reveal her biggest wish – to recite the azaan. And all hell breaks loose, predictably.","['Drama', 'Family']",[],"['Anaswara Rajan', 'Nandana Varma', 'Gopika Ramesh', 'Vineeth Radhakrishnan', 'Shabna Mohammed', 'Joy Mathew', 'Major Ravi', 'Prakash Bare', 'Thezni Khan', 'Sarasa Balussery']",Kavya Prakash,2021-01-21,108,0.2025,2.8,3,0,0,"['Shimoga Creations', '7 J Films']",['India'],['Malayalam'],/4WVg07u0AhnfNQnwJJw3rB9YI4m.jpg,Azaan,False
814030,Star,സ്റ്റാർ,ml,"When Ardra suddenly starts acting distant and cold with her family members, her husband Roy and others around her are puzzled and scared. Nobody in the family bothers to take her to a doctor and when they finally do, they learn the truth.","['Thriller', 'Drama', 'Mystery']",['star malayalam'],"['Joju George', 'Sheelu Abraham', 'Subbalakshmi', 'Jaffer Idukki', 'Shiny Sarah', 'Sarasa Balussery', 'Gayathri Ashok', 'Pauly Valsan', 'Saniya Babu', 'Prithviraj Sukumaran']",Domin D'Silva,2021-10-29,120,0.2189,5.5,20,0,0,['Abaam Movies'],['India'],['Malayalam'],/hlVn1K8fdCLOux8nxwQa0yI2mTg.jpg,Burst of myths,False
805266,Ice Orathi,ഐസ് ഒരതി,ml,"A lonely, middle-aged man yearns for female companionship and goes around asking people to ""fulfil his wish.""","['Romance', 'Comedy']",[],"['Hareesh Peradi', 'Nirmal Palazhi', 'Asha Aravind']",Akhil Kavungal,2021-03-12,101,0.1502,6.0,1,0,0,[],['India'],['Malayalam'],/d6gcOdq5LiIfm0TShBPDDfV7k6f.jpg,I Saw Rathi,False
851829,Janazah,ജനാസ,ml,"Janazah is the story of a fantastical journey to death of the eighty-year-old, Gandharvan Haji. When he travels at night in the same deathbed where his ancestors were carried, in the arms of his children. As he reaches the most relaxed state of his life, the wonders of the sky begin to call to him. Gandharvan Haji's beautiful journey to heaven begins here.",[],[],"['Mamukkoya', 'Sarasa Balussery', 'Sidhique Kodiyathur', 'Dominic Dom', 'Jayaraj Kozhikode', 'Danesh Damodar']",Kiran Kambrath,2021-07-18,21,0.1921,0.0,0,0,0,[],['India'],['Malayalam'],/7RZI3PL2296mBvoVe1ohCdtSZc9.jpg,beauty of death,False
837143,The Sound of Age,The Sound of Age,ml,"The film revolves around a helpless old man, abandoned by his own kids approaching the Maintenance tribunal and Sub Divisional Magistrate court for help and the portrayal of complex emotions that takes place between the Magistrate and the family.",['Drama'],[],"['Muthumani Somasundaran', 'Kainakary Thankaraj', 'Jins Baskar', 'Ranjith Manambarakkat', 'Pranav Ekaa', 'Roshna Ann Roy', 'Swathi Puthanveettil', 'Surendran Vazhakkad']",Jijo George,2021-05-15,22,0.1499,0.0,0,0,0,[],['India'],['Malayalam'],/7DIx1eIaf9TN9U3GYRoqZf7E6cB.jpg,Based on true sounds,False
